"annotation_id","annotator","comment","created_at","id","lead_time","rating","taxonomy","updated_at","Вопрос решен","Нравится качество выполнения заявки","Нравится качество работы сотрудников","Нравится скорость отработки заявок","Понравилось выполнение заявки"
233,"1","оперативно, качественно, вопросов не возникло. Спасибо.","2025-05-15T07:35:49.631022Z",3888794,10.701,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Нравится качество выполнения заявки""]]}]","2025-05-15T07:35:49.631055Z","","","","",""
234,"1","Быстро!","2025-05-15T07:36:06.996609Z",3888811,7.359,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:36:06.996648Z","","","","",""
235,"1","Благодарю за оперативность!","2025-05-15T07:36:12.601501Z",3888828,4.026,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:36:12.601532Z","","","","",""
236,"1","спасибо за оперативное решение проблемы. ","2025-05-15T07:36:16.164984Z",3889213,10.029,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:36:26.016865Z","","","","",""
237,"1","Оперативная работа","2025-05-15T07:36:29.742964Z",3889473,2.71,1,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:36:29.742998Z","","","","",""
238,"1","оперативное решение проблемы! 
","2025-05-15T07:36:35.149107Z",3889502,4.091,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-15T07:36:35.149148Z","","","","",""
239,"1","Первый раз вы решили вопрос быстро ","2025-05-15T07:36:46.542035Z",3889542,8.341,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-15T07:36:46.542069Z","","","","",""
240,"1","Надолго ли","2025-05-15T07:36:52.592795Z",3889737,2.869,1,"[{""taxonomy"":[[""Другое""]]}]","2025-05-15T07:36:52.592830Z","","","","",""
241,"1","отлично спасибо ","2025-05-15T07:36:58.960444Z",3889783,5.187,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:36:58.960476Z","","","","",""
242,"1","спасибо большое, Татьяна.","2025-05-15T07:37:08.161204Z",3889827,6.933,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:37:08.161249Z","","","","",""
243,"1","спасибо ","2025-05-15T07:37:13.948091Z",3889866,3.093,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:37:13.948125Z","","","","",""
244,"1","Лучший мастер на свете 🥰Спасибо большое 🙏","2025-05-15T07:37:21.978343Z",3889956,4.509,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:37:21.978376Z","","","","",""
245,"1","Спасибо большое, что починили домофон. ","2025-05-15T07:37:26.470733Z",3890030,3.447,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T07:37:26.470791Z","","","","",""
246,"1","Отличная работа","2025-05-15T07:37:32.233907Z",3890209,4.734,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""],[""Вопрос решен""]]}]","2025-05-15T07:37:32.233941Z","","","","",""
247,"1","Спасибо огромное за помощь!","2025-05-15T07:37:37.417330Z",3890231,3.061,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:37:37.417362Z","","","","",""
248,"1","обычная услуга. Цена, правда, завышена (за около 10ти минут работы). ","2025-05-15T07:37:48.855405Z",3890239,10.487,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:37:48.855436Z","","","","",""
249,"1","отличная работа. теперь дверь закрывается плавно. спасибо. ","2025-05-15T07:37:53.977132Z",3890275,3.922,5,"[{""taxonomy"":[[""Понравилось выполнение заявки""]]}]","2025-05-15T07:37:53.977168Z","","","","",""
250,"1","спасибо","2025-05-15T07:37:58.191281Z",3890303,2.952,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:37:58.191313Z","","","","",""
251,"1","спасибо большое ","2025-05-15T07:38:07.860288Z",3890389,8.281,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:38:07.860321Z","","","","",""
252,"1","Все супер быстро! Спасибо! ","2025-05-15T07:38:16.608926Z",3890393,7.141,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""]]}]","2025-05-15T07:38:16.608960Z","","","","",""
253,"1","Оперативно) спасибо","2025-05-15T07:38:23.041759Z",3890484,4.508,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-15T07:38:23.041794Z","","","","",""
254,"1","Супер","2025-05-15T07:38:31.916015Z",3890486,2.444,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:38:31.916049Z","","","","",""
255,"1","Спасибо.","2025-05-15T07:38:39.245080Z",3890512,5.653,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:38:39.245119Z","","","","",""
256,"1","Молодцы, оперативно. ","2025-05-15T07:38:43.780887Z",3890517,3.246,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:38:43.780923Z","","","","",""
257,"1","Вопрос решился быстро. Спасибо!","2025-05-15T07:38:50.005846Z",3890604,4.516,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:38:50.005876Z","","","","",""
258,"1","Спасибо 😉 ","2025-05-15T07:38:54.226797Z",3890656,2.886,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:38:54.226835Z","","","","",""
259,"1","Александру спасибо за объяснение причины бульканья ! ","2025-05-15T07:39:03.339713Z",3890678,6.836,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:39:03.339764Z","","","","",""
260,"1","спасибо! всё быстро!","2025-05-15T07:39:09.501876Z",3890716,5.196,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:39:09.501915Z","","","","",""
261,"1","Спасибо","2025-05-15T07:39:15.482533Z",3890952,3.827,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:39:15.482567Z","","","","",""
262,"1","Спасибо! Исправили мою ошибку","2025-05-15T07:39:20.431329Z",3890985,3.685,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:39:20.431366Z","","","","",""
263,"1","мастер сделал все очень быстро и аккуратно","2025-05-15T07:39:25.389253Z",3891095,3.871,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:39:25.389287Z","","","","",""
264,"1","спасибо!","2025-05-15T07:39:30.082046Z",3891173,3.315,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:39:30.082078Z","","","","",""
265,"1","спасибо за оперативность","2025-05-15T07:39:36.979507Z",3891188,4.911,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-15T07:39:36.979548Z","","","","",""
266,"1","Спасибо!","2025-05-15T07:39:41.370355Z",3891298,2.848,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:39:41.370386Z","","","","",""
267,"1","Очень вежливый и профессиональный мастер. Устранил все недочеты оперативно и качественно. Просто отлично. Спасибо ","2025-05-15T07:39:44.752689Z",3891325,2.496,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:39:44.752728Z","","","","",""
268,"1","Иван, огромное спасибо вам ! ","2025-05-15T07:39:49.071339Z",3891380,2.748,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:39:49.071377Z","","","","",""
269,"1","Среагировали за 20 минут!!!!","2025-05-15T07:39:56.298700Z",3891477,5.987,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:39:56.298739Z","","","","",""
270,"1","Спасибо специалисту Роману, который помог мне наконец-то решить мой вопрос! Очень грамотный и вежливый специалист) ","2025-05-15T07:40:03.845247Z",3891489,6.657,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:40:03.845280Z","","","","",""
271,"1","спасибо! в тот же день электрик решил проблему.","2025-05-15T07:40:10.160086Z",3891568,4.85,5,"[{""taxonomy"":[[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:40:10.160119Z","","","","",""
272,"1","Лифт и полы помыли , большое спасибо за уборку ! Ждём установку зеркал в лифтах","2025-05-15T07:40:20.264079Z",3891612,8.622,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T07:40:20.264114Z","","","","",""
273,"1","спасибо!","2025-05-15T07:41:48.305956Z",3891740,86.368,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:41:48.305990Z","","","","",""
274,"1","да все верно. спасибо","2025-05-15T07:41:53.289520Z",3891850,3.579,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:41:53.289551Z","","","","",""
275,"1","спасибо всё бистро устранили ","2025-05-15T07:42:07.231569Z",3891871,9.187,5,"[{""taxonomy"":[[""Вопрос решен""],[""Нравится скорость отработки заявок""]]}]","2025-05-15T07:42:07.231602Z","","","","",""
276,"1","Спасибо, вроде бы стало лучше. ","2025-05-15T07:42:14.613845Z",3891943,6.325,4,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:42:14.613878Z","","","","",""
277,"1","Спасибо большое за Вашу быструю и профессиональную помощь. ","2025-05-15T07:42:50.752951Z",3892115,34.503,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""]]}]","2025-05-15T07:42:50.752987Z","","","","",""
278,"1","Все быстро, не смотря на поздний час.","2025-05-15T07:43:01.181020Z",3892189,8.876,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Понравилось выполнение заявки""]]}]","2025-05-15T07:43:01.181053Z","","","","",""
279,"1","Спасибо ","2025-05-15T07:43:06.626862Z",3892247,4.134,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:43:06.626896Z","","","","",""
280,"1","спасибо ","2025-05-15T07:43:11.113665Z",3892258,2.861,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:43:11.113698Z","","","","",""
281,"1","спасибо","2025-05-15T07:43:15.385611Z",3892271,3.145,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:43:15.385644Z","","","","",""
282,"1","ответ был предоставлен оперативно и в полном объеме","2025-05-15T07:43:21.209718Z",3892432,4.425,5,"[{""taxonomy"":[[""Нравится скорость отработки заявок""],[""Вопрос решен""]]}]","2025-05-15T07:43:21.209768Z","","","","",""
283,"1","Спасибо огромное,  напор стал отличным!","2025-05-15T07:43:27.545425Z",3892474,5.158,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""]]}]","2025-05-15T07:43:27.545464Z","","","","",""
284,"1","спасибо","2025-05-15T07:43:31.597878Z",3892541,2.334,5,"[{""taxonomy"":[[""Вопрос решен""]]}]","2025-05-15T07:43:31.597916Z","","","","",""
285,"1","Спасибо) там правда все убрали и стало прям чисто) если можете еще отмыть пятна чего-то… буду очень вам признателен) возможно там нужна не только тряпка)","2025-05-15T07:44:01.301799Z",3892548,28.734,5,"[{""taxonomy"":[[""Вопрос решен""],[""Понравилось выполнение заявки""],[""Нравится качество работы сотрудников""]]}]","2025-05-15T07:44:01.301832Z","","","","",""
